id,시설명,영문명,유형,세부장르,주소,자치구,위도,경도,운영주체,공공민간,설립구분,설립연도,웹사이트,전화,입장료,휠체어접근,운영상태,최근접지하철역,지하철역거리m_직선,데이터출처,데이터기준일,데이터신뢰도,osm_id
F02065,경찰박물관,Korean National Police Heritage Museum,박물관,자료 없음,서울특별시 종로구 송월길 162,종로구,37.572069,126.962221,자료 없음,확인 필요,확인 필요,자료 없음,https://www.policemuseum.go.kr/,+82 02-3150-3681,자료 없음,자료 없음,운영 중(추정),독립문,475,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/979717526
F02066,단봉문,자료 없음,역사유적·문화재,자료 없음,자료 없음,종로구,37.577678,126.990925,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),안국,429,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/986085455
F02067,마포평생학습관 아현분관,Mapo Lifelong Learning Center Ahyon Branch,공공도서관,자료 없음,서울특별시 마포구 마포대로 224,마포구,37.553908,126.957222,서울특별시교육청,공공,시립(추정),자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),애오개,71,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1004688026
F02068,어린이박물관,자료 없음,박물관,자료 없음,자료 없음,종로구,37.576846,126.982826,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,no,자료 없음,운영 중(추정),안국,295,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1008835734
F02069,관리동,자료 없음,박물관,자료 없음,자료 없음,종로구,37.57721,126.982815,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,yes,자료 없음,운영 중(추정),안국,299,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1008835735
F02070,전시2동,자료 없음,박물관,자료 없음,자료 없음,종로구,37.576895,126.9831,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,no,자료 없음,운영 중(추정),안국,271,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1008835736
F02071,전시1동,자료 없음,박물관,자료 없음,자료 없음,종로구,37.576631,126.983303,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,yes,자료 없음,운영 중(추정),안국,254,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1008835737
F02072,안내동,자료 없음,박물관,자료 없음,자료 없음,종로구,37.576614,126.983845,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,no,자료 없음,운영 중(추정),안국,206,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1008835739
F02073,성락원,자료 없음,궁궐·전통문화시설,자료 없음,자료 없음,성북구,37.596263,126.998882,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),한성대입구,1064,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1012565474
F02074,송석정 Songseok-Jeong,자료 없음,궁궐·전통문화시설,자료 없음,자료 없음,성북구,37.597239,126.999359,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),한성대입구,1131,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1012565480
F02075,엔에이(N/A) 갤러리,자료 없음,갤러리·전시공간,자료 없음,서울특별시 중구 창경궁로5길 27,종로구,37.566908,126.996452,자료 없음,확인 필요,확인 필요,자료 없음,https://nslasha.kr/,자료 없음,자료 없음,자료 없음,운영 중(추정),을지로4가,154,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1016508139
F02076,양원숲속도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 중랑구 송림길 172 (망우동) 양원숲속도서관,중랑구,37.606864,127.110766,지자체,공공,공공,2018,http://www.jungnanglib.seoul.kr/ywlib/,02-432-0710,자료 없음,자료 없음,운영 중(총람 등재),신내,864,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1024426530
F02077,청소년커뮤니티센터(140),자료 없음,복합문화공간,자료 없음,서울특별시 중랑구,중랑구,37.605819,127.108998,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신내,864,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1024426533
F02078,중랑숲어린이도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 중랑구 망우로73길 46-1 (망우동) 중랑숲어린이도서관,중랑구,37.602695,127.103915,지자체,공공,공공,2012,http://www.jungnanglib.seoul.kr/suplib/index.php,02-6235-1150,자료 없음,자료 없음,운영 중(총람 등재),신내,1096,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1030585677
F02079,대방어린이도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 동작구 대방동길 55 (대방동) 대방어린이도서관,동작구,37.502989,126.925202,지자체,공공,공공,2014,http://lib.dongjak.go.kr,02-813-6740,자료 없음,자료 없음,운영 중(총람 등재),신대방삼거리,452,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1054403366
F02080,서울메트로미술관,SEOUL METRO MUSEUM,미술관,자료 없음,자료 없음,종로구,37.57577,126.97384,자료 없음,확인 필요,확인 필요,자료 없음,https://www.gwanghwasidae.kr,자료 없음,자료 없음,자료 없음,운영 중(추정),경복궁,28,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1054807928
F02081,불암도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 노원구 중계로 106 (중계동)[*미고시] 불암도서관,노원구,37.645293,127.082887,지자체,공공,공공,2018,https://www.nowonlib.kr/,070-7718-2382,자료 없음,자료 없음,운영 중(총람 등재),하계,1651,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1067906412
F02082,면목3.8동 새마을문고,자료 없음,공공도서관,자료 없음,서울특별시 중랑구 중랑천로 59-4,중랑구,37.590714,127.072842,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),외대앞,1015,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1081840509
F02083,송파글마루도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 송파구 충민로 120 (장지동) 송파글마루도서관,송파구,37.480817,127.130471,지자체,공공,공공,2013,https://www.splib.or.kr/spjlib/index.do,02-449-8855,자료 없음,자료 없음,운영 중(총람 등재),장지,444,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1088066326
F02084,장미 작은도서관,자료 없음,작은도서관,자료 없음,서울특별시 중랑구 중랑천로 243,성북구,37.606312,127.073319,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),먹골,686,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1097751868
F02085,어린이도서관,Children's Library,공공도서관,자료 없음,자료 없음,중구,37.555077,126.964841,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),서울역,474,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1103628061
F02086,동은작은도서관,자료 없음,작은도서관,자료 없음,서울특별시 인수봉로 208-1,강북구,37.643766,127.011016,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),수유,1445,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1120536327
F02087,근현대사기념관,자료 없음,기념관·기념물,자료 없음,자료 없음,강북구,37.643454,127.002838,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),수유,2105,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1120558500
F02088,서울생활사박물관,자료 없음,박물관,총람: 박물관(공립·1종),서울특별시 노원구 동일로 174길 27,노원구,37.619868,127.077,공립,공공,공공,2019.09.26,자료 없음,02-3399-2900,자료 없음,자료 없음,운영 중(총람 등재),태릉입구,269,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1126563219
F02089,월곡꿈그림도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 성북구 화랑로13길 17 (하월곡동) 월곡꿈그림도서관,성북구,37.604152,127.041812,지자체,공공,공공,2017,https://www.sblib.seoul.kr/wglib,02-6949-1553,자료 없음,자료 없음,운영 중(총람 등재),월곡,250,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1149429846
F02090,서대문문화체육회관 대극장,자료 없음,공연장,자료 없음,서울특별시 서대문구 백련사길 39,서대문구,37.580712,126.931483,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),홍제,1433,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1159702966
F02091,선유정보문화도서관,자료 없음,공공도서관,자료 없음,자료 없음,양천구,37.533359,126.892962,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),선유도,508,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1159986199
F02092,마곡문화관,Magok Cultural Hall,갤러리·전시공간,자료 없음,서울특별시 강서구 양천로 282,강서구,37.57149,126.834987,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),양천향교,651,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1160626401
F02093,트램도서관,Tram Library,공공도서관,자료 없음,자료 없음,노원구,37.623883,127.09251,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),봉화산,730,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1188687531
F02094,타임뮤지엄,TIme Museum,박물관,자료 없음,자료 없음,노원구,37.624194,127.092465,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),봉화산,763,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1188687533
F02095,메가박스 창동,자료 없음,영화관·시네마테크,자료 없음,자료 없음,도봉구,37.654605,127.038748,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),쌍문,781,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1201428010
F02096,흥례문,Heungnyemun Gate,역사유적·문화재,자료 없음,자료 없음,종로구,37.576953,126.976905,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),경복궁,325,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1203368739
F02097,파리공원 책쉼터,자료 없음,공공도서관,자료 없음,자료 없음,양천구,37.534513,126.877075,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),오목교,1119,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1203378480
F02098,구로문화누리도서관,자료 없음,문화원·지역문화센터,자료 없음,자료 없음,구로구,37.492646,126.861508,구로구,민간(추정),민간(추정),자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),개봉,326,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1203845359
F02099,외교사료관,자료 없음,박물관,자료 없음,자료 없음,서초구,37.482138,127.02948,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),양재,482,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1210472530
F02100,정동1928 아트센터,Jeongdong 1928 Art Center,복합문화공간,자료 없음,서울특별시 중구 덕수궁길 130,종로구,37.567899,126.973862,자료 없음,확인 필요,확인 필요,자료 없음,https://www.jeongdong1928.com/,자료 없음,자료 없음,자료 없음,운영 중(추정),시청,393,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1217684974
F02101,돈의문역사관,Donimun History Museum,박물관,history,자료 없음,종로구,37.569103,126.968966,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),서대문,421,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1217689388
F02102,공릉산백세문,GongreungsanBaegsemoon,역사유적·문화재,자료 없음,자료 없음,노원구,37.628041,127.085174,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),화랑대,927,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1227258530
F02103,대림도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 영등포구 도신로 27 (대림동) 대림도서관,영등포구,37.504344,126.896078,지자체,공공,공공,2007,https://www.ydplib.or.kr/drlib/index.do,02-828-3700,자료 없음,자료 없음,운영 중(총람 등재),신도림,660,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1242830705
F02104,경희대학교 중앙도서관,자료 없음,공공도서관,자료 없음,서울특별시 동대문구 경희대로 26,동대문구,37.596887,127.053065,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,yes,운영 중(추정),회기,915,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1272157465
F02105,Haechi Seoul,자료 없음,복합문화공간,자료 없음,서울특별시 강동구,강동구,37.544493,127.114158,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),광나루,942,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1273992554
F02106,영등포평생학습관,Yeongdeungpo Lifelong Learning Center,공공도서관,자료 없음,서울특별시 영등포구 버드나루로15길 10,영등포구,37.526102,126.907515,서울특별시교육청,공공,시립(추정),자료 없음,https://ydpllc.sen.go.kr/ydpllc/index.do,+82 02 6712 7533,자료 없음,자료 없음,운영 중(추정),영등포시장,433,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1304968130
F02107,구로미래도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 구로구 새말로 111 (구로동) 구로미래도서관,구로구,37.506995,126.891362,지자체,공공,공공,2024,https://lib.guro.go.kr,02-854-7466,자료 없음,자료 없음,운영 중(총람 등재),신도림,217,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1328786672
F02108,천왕산 책쉼터,자료 없음,공공도서관,자료 없음,서울특별시 구로구 연동로12길 150,구로구,37.47857,126.830868,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),천왕,1121,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1330176086
F02110,성북문화회관,자료 없음,복합문화공간,자료 없음,자료 없음,성북구,37.605064,127.024321,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),길음,217,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1344970176
F02111,학술정보원,자료 없음,공공도서관,자료 없음,자료 없음,서대문구,37.563845,126.936499,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신촌,967,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1356725505
F02112,엘케이트갤러리,LKATE Gallery,갤러리·전시공간,자료 없음,서울특별시 성북구 성북로 189,성북구,37.596072,126.989401,자료 없음,확인 필요,확인 필요,자료 없음,https://www.instagram.com/lkategallery/,+82 2 744 8880,자료 없음,자료 없음,운영 중(추정),한성대입구,1684,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1377665812
F02113,한국기독교박물관,자료 없음,박물관,자료 없음,자료 없음,동작구,37.495641,126.957072,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),숭실대입구,259,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1381653408
F02114,금천구립가산도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 금천구 가산로5길 43 (가산동) 금천구립가산도서관,금천구,37.473465,126.892069,지자체,공공,공공,2007,http://geumcheonlib.seoul.kr/index.do,02-865-6817,자료 없음,자료 없음,운영 중(총람 등재),독산,853,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1382334529
F02115,방배숲환경도서관,BANGBAESUP HWANGYEONG LIBRARY,공공도서관,자료 없음,서울특별시 서초구 서초대로 160-7,서초구,37.489002,127.000062,Seocho-gu Office,민간(추정),민간(추정),2023-06-24,https://forest.seocholib.or.kr/,82 2 537 6001,자료 없음,yes,운영 중(추정),내방,594,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1384928932
F02116,계조당,자료 없음,궁궐·전통문화시설,자료 없음,자료 없음,종로구,37.577871,126.977882,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),경복궁,448,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1412675430
F02117,금천문화원,자료 없음,문화원·지역문화센터,총람: 지방문화원,서울특별시 금천구 시흥대로 38길 61,금천구,37.446403,126.904481,금천문화원,공공,공공,1999. 6. 2,www.gc.or.kr,02-896-8552,자료 없음,자료 없음,운영 중(총람 등재),금천구청,1403,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1413233021
F02118,서서울미술관,자료 없음,미술관,자료 없음,서울특별시 금천구,금천구,37.457785,126.895389,서울시립미술관,공공,시립(추정),자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),금천구청,256,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1414215527
F02119,정릉도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 성북구 정릉로 242 (정릉동) 성북아동청소년센터 2층 정릉도서관,성북구,37.60475,127.010611,지자체,공공,공공,2015,https://www.sblib.seoul.kr/jnlib/,02-2038-9928,자료 없음,자료 없음,운영 중(총람 등재),길음,1267,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1423330647
F02120,한국기독교역사문화관,자료 없음,박물관,자료 없음,서울특별시 은평구 진관1로 94,은평구,37.629724,126.928938,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),구파발,1196,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1427502849
F02121,독수리상,자료 없음,기념관·기념물,자료 없음,자료 없음,서대문구,37.563209,126.9374,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신촌,897,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1436156886
F02122,빨잠,자료 없음,기념관·기념물,자료 없음,자료 없음,서대문구,37.557017,126.936757,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신촌,208,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1436383439
F02123,박종철센터,자료 없음,기념관·기념물,자료 없음,자료 없음,관악구,37.469293,126.93819,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),봉천,1493,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1437066461
F02124,연세대학교 한글탑,자료 없음,기념관·기념물,자료 없음,자료 없음,서대문구,37.562553,126.936502,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신촌,824,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1441578001
F02125,노천극장 (401),자료 없음,공연장,자료 없음,자료 없음,서대문구,37.565438,126.939562,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),이대,1111,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1444457411
F02126,모차르트홀,자료 없음,공연장,자료 없음,자료 없음,서초구,37.486382,127.00455,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),서초,660,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1445235861
F02127,언더우드 동상,자료 없음,기념관·기념물,자료 없음,자료 없음,서대문구,37.565803,126.938544,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),이대,1192,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1451291805
F02128,서울아트센터 도암,Seoul Art Center Doam,복합문화공간,자료 없음,서울특별시 종로구 평창문화로 70,종로구,37.606026,126.96924,자료 없음,확인 필요,확인 필요,자료 없음,https://doam.me/index,자료 없음,자료 없음,자료 없음,운영 중(추정),홍제,2926,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1451908163
F02129,강남구립개포하늘꿈도서관,자료 없음,공공도서관,총람: 공공도서관,서울특별시 강남구 개포로110길 54 (일원동) 개포하늘꿈도서관,강남구,37.490687,127.0804,지자체,공공,공공,2023,https://library.gangnam.go.kr/hnkklib,02-451-1511,자료 없음,자료 없음,운영 중(총람 등재),대청,336,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,way/1457457511
F02130,강남힐링센터 개포,자료 없음,문화원·지역문화센터,자료 없음,자료 없음,강남구,37.484038,127.065471,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),도곡,1167,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1461007133
F02131,독립운동가 가족을 생각하는 작은 집,자료 없음,기념관·기념물,자료 없음,자료 없음,종로구,37.573208,126.959575,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),독립문,215,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1492226084
F02132,노원수학문화관,자료 없음,박물관,science,서울특별시 노원구 서울 노원구 한글비석로19길 28,노원구,37.657721,127.072328,노원구,민간(추정),민간(추정),자료 없음,https://www.nowon.kr/math,자료 없음,자료 없음,yes,운영 중(추정),상계,352,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1524578124
F02133,palace of shin,자료 없음,궁궐·전통문화시설,자료 없음,자료 없음,서초구,37.481654,127.038852,자료 없음,확인 필요,확인 필요,2024-01-02,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),양재,515,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,way/1534595365
F02134,국립고궁박물관,자료 없음,박물관,총람: 박물관(국립·1종),서울특별시 종로구 효자로 12,종로구,37.576587,126.974975,국립,공공,공공,2006.08.15,자료 없음,02-3701-7500,자료 없음,자료 없음,운영 중(총람 등재),경복궁,156,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,relation/2270998
F02135,국립국악원,National Gugak Center,복합문화공간,자료 없음,자료 없음,서초구,37.477785,127.008898,자료 없음,공공,국립(추정),자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),남부터미널,1032,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,relation/4050012
F02136,국립민속박물관,자료 없음,박물관,총람: 박물관(국립·1종),서울특별시 종로구 삼청로 37,종로구,37.581588,126.979058,국립,공공,공공,1946.04.25,자료 없음,02-3704-3114,자료 없음,자료 없음,운영 중(총람 등재),경복궁,809,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,relation/5501516
F02137,경복궁,Gyeongbokgung Palace,궁궐·전통문화시설,자료 없음,자료 없음,종로구,37.579766,126.976902,문화재청,민간(추정),민간(추정),자료 없음,http://www.royalpalace.go.kr,+82 2 3700 39001,yes,자료 없음,운영 중(추정),경복궁,533,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,relation/5501517
F02138,마포아트센터,자료 없음,공연장,총람: 문예회관,서울특별시 마포구 대흥로 20길 28,마포구,37.54996,126.945627,재단법인 마포문화재단,공공,공공,www.mfac.o,공공기관 위탁,02-3274-8500,자료 없음,자료 없음,운영 중(총람 등재),대흥,383,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,relation/6032112
F02139,서울남산국악당,자료 없음,국악공연시설,총람: 문예회관,서울특별시 중구 퇴계로 34길 28,중구,37.558555,126.993575,(주)인사이트모션 한옥마을,공공,공공,http://www,민간기관 위탁,02-6358-5500,자료 없음,자료 없음,운영 중(총람 등재),충무로,298,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,relation/6070716
F02140,소마미술관,자료 없음,미술관,총람: 미술관(사립·1종),서울특별시 송파구 올림픽로 424,송파구,37.516866,127.118053,사립,민간,민간,2004.09.16,자료 없음,02-425-1077,자료 없음,자료 없음,운영 중(총람 등재),한성백제,164,문화체육관광부 2025 문화기반시설총람(공공누리 1유형),2025-01-01,정부 공식 총람 — 좌표는 OSM,relation/6185424
F02141,서울시립북서울미술관,SeMA Buk Seoul Museum of Art,미술관,자료 없음,서울특별시 노원구 동일로 1238,노원구,37.640852,127.066767,서울시립미술관 (Seoul Museum of Art),공공,시립(추정),자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),하계,553,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,relation/7757855
